# AUG16Fluids FromSolPSToSteve.py generated @ Monday, 07. January 2013 09:19
# parallel velocity (up) (m.s-1)
   ix   iy      x           y           z01           z02           z03           z04           z05           z06           z07           z08           z09           z10           z11           z12           z13           z14           z15           z16
   50    7  1.6111E+00 -1.1577E+00  5.911071E+04  3.712760E+04  3.728755E+04  3.758117E+04  3.742967E+04  3.710638E+04  3.710637E+04  4.548844E+04  4.548844E+04  5.199100E+04  5.199100E+04  5.199100E+04  5.199100E+04  5.199100E+04  5.199100E+04  5.199100E+04
    1    8  1.2588E+00 -1.0563E+00 -2.100635E+04 -6.378369E+03 -6.410372E+03 -6.449033E+03 -6.425303E+03 -6.376720E+03 -6.376719E+03 -1.136401E+04 -1.136401E+04 -1.798813E+04 -1.798813E+04 -1.798813E+04 -1.798813E+04 -1.798813E+04 -1.798813E+04 -1.798813E+04
    2    8  1.2623E+00 -1.0538E+00 -1.630715E+04 -1.261231E+04 -1.470592E+04 -1.441733E+04 -1.424317E+04 -1.407868E+04 -1.397048E+04 -1.617562E+04 -1.493028E+04 -1.289982E+04 -1.464894E+04 -1.430595E+04 -1.422321E+04 -1.413631E+04 -1.391660E+04 -1.389293E+04
    3    8  1.2695E+00 -1.0489E+00 -1.409080E+04 -1.034758E+04 -1.368723E+04 -1.372356E+04 -1.371409E+04 -1.367605E+04 -1.365064E+04 -1.409982E+04 -1.391696E+04 -1.172651E+04 -1.373354E+04 -1.370500E+04 -1.369835E+04 -1.369003E+04 -1.363656E+04 -1.363561E+04
    4    8  1.2774E+00 -1.0434E+00 -1.300430E+04 -9.776982E+03 -1.282841E+04 -1.284225E+04 -1.282137E+04 -1.282081E+04 -1.281392E+04 -1.319608E+04 -1.297118E+04 -1.087564E+04 -1.284094E+04 -1.286575E+04 -1.282411E+04 -1.280637E+04 -1.281650E+04 -1.280268E+04
    5    8  1.2862E+00 -1.0373E+00 -1.219756E+04 -9.241224E+03 -1.190959E+04 -1.193751E+04 -1.192711E+04 -1.192288E+04 -1.191563E+04 -1.222175E+04 -1.206165E+04 -9.963884E+03 -1.188904E+04 -1.194071E+04 -1.192372E+04 -1.191467E+04 -1.191601E+04 -1.190763E+04
    6    8  1.2963E+00 -1.0305E+00 -1.040553E+04 -7.998137E+03 -1.021592E+04 -1.020543E+04 -1.018071E+04 -1.017037E+04 -1.016018E+04 -1.049402E+04 -1.030500E+04 -8.618135E+03 -1.019670E+04 -1.021434E+04 -1.018191E+04 -1.016489E+04 -1.016272E+04 -1.015210E+04
    7    8  1.3080E+00 -1.0227E+00 -9.256555E+03 -6.993798E+03 -9.005852E+03 -9.041523E+03 -9.041199E+03 -9.036555E+03 -9.031655E+03 -9.188987E+03 -9.129106E+03 -7.388810E+03 -8.972775E+03 -9.036024E+03 -9.036164E+03 -9.035172E+03 -9.030644E+03 -9.028247E+03
    8    8  1.3217E+00 -1.0136E+00 -7.381489E+03 -6.000376E+03 -7.204415E+03 -7.232953E+03 -7.233658E+03 -7.227611E+03 -7.222395E+03 -7.343872E+03 -7.301970E+03 -6.051321E+03 -7.178042E+03 -7.225777E+03 -7.228525E+03 -7.229252E+03 -7.220948E+03 -7.220508E+03
    9    8  1.3376E+00 -1.0031E+00 -5.183967E+03 -4.590584E+03 -5.085479E+03 -5.109260E+03 -5.112709E+03 -5.111170E+03 -5.108632E+03 -5.154895E+03 -5.148305E+03 -4.293482E+03 -5.068001E+03 -5.104108E+03 -5.109280E+03 -5.111493E+03 -5.107827E+03 -5.108180E+03
   10    8  1.3564E+00 -9.9132E-01 -2.612735E+03 -2.083535E+03 -2.576073E+03 -2.585298E+03 -2.586381E+03 -2.586695E+03 -2.586332E+03 -2.611933E+03 -2.601295E+03 -2.188939E+03 -2.566240E+03 -2.583678E+03 -2.585759E+03 -2.585884E+03 -2.586961E+03 -2.586471E+03
   11    8  1.3780E+00 -9.7874E-01 -7.364627E+02 -7.260135E+02 -7.389503E+02 -7.362640E+02 -7.326050E+02 -7.322926E+02 -7.374295E+02 -7.620412E+02 -7.386085E+02 -7.507756E+02 -7.380161E+02 -7.393682E+02 -7.347006E+02 -7.310877E+02 -7.404709E+02 -7.379167E+02
   12    8  1.4018E+00 -9.6767E-01 -3.983168E+02 -2.914138E+02 -3.906006E+02 -3.794830E+02 -3.717121E+02 -3.677037E+02 -3.687809E+02 -4.300773E+02 -3.821297E+02 -5.754253E+02 -3.935387E+02 -3.845877E+02 -3.746798E+02 -3.686821E+02 -3.722466E+02 -3.708430E+02
   13    8  1.4252E+00 -9.6232E-01 -1.558404E+03 -9.286413E+02 -1.482086E+03 -1.473368E+03 -1.464515E+03 -1.458964E+03 -1.454563E+03 -1.562635E+03 -1.493621E+03 -1.460635E+03 -1.482315E+03 -1.474789E+03 -1.465650E+03 -1.459773E+03 -1.455277E+03 -1.452682E+03
   14    8  1.4459E+00 -7.8846E-01  7.822679E+03  6.067167E+04  5.824271E+03  5.614381E+03  5.238051E+03  9.160010E+03  9.838022E+03  5.027144E+03  9.289621E+03  5.120083E+04  6.307680E+04  5.333047E+04  9.774864E+03  8.070040E+03  9.496422E+03  9.164312E+03
   15    8  1.3867E+00 -7.4290E-01  8.693552E+03 -1.194949E+04  8.397782E+02  3.051072E+02 -3.683454E+02  2.532351E+03  2.112544E+03  9.151887E+03  7.835661E+03  8.694681E+03  7.458813E+03  1.834500E+03  1.789158E+03  1.399980E+03  1.873154E+03  7.692353E+02
   16    8  1.3083E+00 -6.4650E-01  9.214650E+03  2.095277E+04 -1.809511E+03 -4.058394E+03 -5.036938E+03 -3.387132E+03 -4.576976E+03  7.784137E+03  6.299840E+03 -1.069116E+03 -3.533237E+03 -1.058999E+04 -5.621516E+03 -4.487001E+03 -4.701779E+03 -6.273529E+03
   17    8  1.2351E+00 -5.1668E-01  9.338171E+03  5.487433E+04 -3.653736E+03 -5.183456E+03 -6.268434E+03 -6.057749E+03 -7.761941E+03  3.105522E+03  5.195422E+03 -5.372541E+03 -5.649324E+03 -1.071331E+04 -8.106259E+03 -6.599958E+03 -7.602337E+03 -9.164051E+03
   18    8  1.1726E+00 -3.6248E-01  9.396066E+03  7.975221E+04 -3.954778E+03 -5.193835E+03 -6.301269E+03 -6.469421E+03 -8.268377E+03  1.119003E+03  4.750449E+03 -3.087451E+03 -4.727372E+03 -1.013170E+04 -8.275125E+03 -6.824932E+03 -8.005859E+03 -9.524657E+03
   19    8  1.1282E+00 -1.8737E-01  9.449453E+03  8.063115E+04 -3.683860E+03 -4.752138E+03 -5.881928E+03 -6.327729E+03 -8.135030E+03  5.558841E+02  4.724814E+03 -1.815804E+03 -3.391727E+03 -8.634282E+03 -7.962435E+03 -6.600583E+03 -7.856278E+03 -9.331694E+03
   20    8  1.1101E+00  4.4732E-03  9.500083E+03  4.692604E+04 -2.556739E+03 -3.466180E+03 -4.573100E+03 -5.498703E+03 -7.214330E+03  1.135338E+02  4.976694E+03 -2.087931E+03 -3.083321E+03 -6.998089E+03 -6.713454E+03 -5.589471E+03 -6.917262E+03 -8.194905E+03
   21    8  1.1258E+00  2.0646E-01  9.543411E+03  1.998384E+04  1.858194E+02 -5.078720E+02 -1.331649E+03 -2.640910E+03 -3.881510E+03 -2.102989E+02  5.582960E+03 -1.608193E+03 -2.546334E+03 -4.889047E+03 -3.765814E+03 -2.368595E+03 -3.507383E+03 -4.345591E+03
   22    8  1.1813E+00  4.0909E-01  9.563952E+03  8.236517E+03  3.698725E+03  3.467820E+03  3.233996E+03  2.296481E+03  1.603068E+03 -3.307217E+02  6.676174E+03 -1.670145E+03 -1.678318E+03 -2.971387E+03 -4.677319E+02  2.594998E+03  1.913634E+03  1.475348E+03
   23    8  1.2820E+00  5.9729E-01  9.493671E+03  6.527583E+03  6.293125E+03  6.976000E+03  7.351920E+03  6.692165E+03  6.341070E+03 -1.142576E+03  8.334680E+03 -1.609886E+03  5.508651E+02 -1.775235E+03  1.864460E+03  6.887219E+03  6.540164E+03  6.446283E+03
   24    8  1.4353E+00  7.3629E-01  9.317162E+03  5.355868E+03  7.009714E+03  9.713496E+03  1.076187E+04  9.747530E+03  9.158051E+03 -2.550458E+03  1.063042E+04  3.776565E+03  7.649690E+02 -1.982777E+03  3.561090E+03  9.864964E+03  9.274885E+03  9.043648E+03
   25    8  1.6295E+00  7.6739E-01  9.475147E+03 -6.481517E+03  3.431269E+03  1.118161E+04  1.389973E+04  1.214225E+04  1.099710E+04 -3.883930E+03  1.309784E+04  1.377539E+01 -1.233227E+03 -1.551251E+03  5.461553E+03  1.224883E+04  1.107785E+04  1.043382E+04
   26    8  1.8209E+00  6.8149E-01  9.444874E+03 -3.305153E+04 -8.324403E+03  1.144963E+04  1.745939E+04  1.539297E+04  1.399280E+04 -3.050124E+03  1.426140E+04  1.604113E+02 -1.023979E+03  3.058280E+02  8.245226E+03  1.565444E+04  1.404140E+04  1.315250E+04
   27    8  1.9750E+00  5.2699E-01  9.152278E+03 -5.026152E+04 -1.483567E+04  1.130993E+04  1.919129E+04  1.834536E+04  1.803230E+04 -1.806573E+03  1.441714E+04 -2.755779E+03 -9.197924E+02  2.505689E+03  1.190934E+04  1.879191E+04  1.806284E+04  1.786590E+04
   28    8  2.0796E+00  3.3765E-01  8.849996E+03 -5.739158E+04 -1.621488E+04  1.111926E+04  1.962973E+04  1.985465E+04  2.071902E+04 -4.383223E+02  1.430567E+04  7.025144E+02  5.458528E+02  4.455947E+03  1.480948E+04  2.024189E+04  2.070546E+04  2.142112E+04
   29    8  2.1261E+00  1.3220E-01  8.645898E+03 -5.840393E+04 -1.664781E+04  1.106924E+04  1.969840E+04  2.064855E+04  2.218768E+04  8.340018E+02  1.413300E+04  8.477109E+02  1.156728E+03  5.886720E+03  1.699387E+04  2.092364E+04  2.212282E+04  2.333189E+04
   30    8  2.1137E+00 -7.0816E-02  8.522272E+03 -5.806446E+04 -1.688428E+04  1.122222E+04  1.962307E+04  2.110613E+04  2.302461E+04  1.795095E+03  1.396661E+04  4.067894E+02  1.564036E+03  7.073903E+03  1.878237E+04  2.127462E+04  2.291554E+04  2.436339E+04
   31    8  2.0529E+00 -2.5585E-01  8.435635E+03 -5.567112E+04 -1.752065E+04  1.180103E+04  1.942717E+04  2.140399E+04  2.355767E+04  2.456389E+03  1.381053E+04  2.364804E+02  2.230604E+03  8.474944E+03  2.049637E+04  2.147879E+04  2.341394E+04  2.498442E+04
   32    8  1.9607E+00 -4.1508E-01  8.354339E+03 -5.157219E+04 -2.505412E+04  1.284642E+04  1.913695E+04  2.161880E+04  2.391990E+04  2.628781E+03  1.365164E+04  1.889998E+03  3.575233E+03  1.011631E+04  2.197437E+04  2.160807E+04  2.374907E+04  2.536779E+04
   33    8  1.8526E+00 -5.4726E-01  8.276856E+03 -4.408647E+04 -2.886915E+04  1.384310E+04  1.880694E+04  2.179235E+04  2.417892E+04  2.144054E+03  1.349342E+04  1.851160E+03  4.667171E+03  1.213629E+04  2.304276E+04  2.169537E+04  2.398567E+04  2.560145E+04
   34    8  1.7400E+00 -6.5375E-01  8.237680E+03 -3.105072E+04 -2.307478E+04  1.467712E+04  1.848384E+04  2.194074E+04  2.435117E+04  6.112098E+01  1.336939E+04  3.296302E+03  6.416127E+03  1.419810E+04  2.348362E+04  2.174803E+04  2.413781E+04  2.570437E+04
   35    8  1.6310E+00 -7.3471E-01  8.282405E+03  2.097940E+04  1.289659E+04  1.532265E+04  1.803306E+04  2.190592E+04  2.422870E+04 -2.416364E+03  1.326866E+04 -3.217854E+03  3.820925E+03  1.484535E+04  2.315401E+04  2.160390E+04  2.400650E+04  2.541586E+04
   36    8  1.5342E+00 -7.8289E-01  8.338305E+03  4.647710E+04  1.367140E+04  1.523625E+04  1.673053E+04  2.073531E+04  2.252880E+04  1.100691E+03  1.299291E+04  1.407904E+04  1.377195E+04  1.896908E+04  2.171220E+04  2.030905E+04  2.234461E+04  2.314808E+04
   37    8  1.4776E+00 -7.9657E-01  7.855169E+03  1.531629E+05  1.085858E+04  1.112233E+04  1.143314E+04  1.579938E+04  1.718183E+04  2.981683E+03  1.132212E+04  6.171083E+04  6.537005E+04  4.538054E+04  1.720628E+04  1.498132E+04  1.691908E+04  1.721468E+04
   38    8  1.4479E+00 -9.6743E-01 -1.208008E+03 -5.620980E+02 -1.057707E+03 -1.061373E+03 -1.057809E+03 -1.054822E+03 -1.051748E+03 -1.152203E+03 -1.099255E+03 -7.189457E+02 -1.049258E+03 -1.053775E+03 -1.053663E+03 -1.053697E+03 -1.051058E+03 -1.049260E+03
   39    8  1.4721E+00 -9.8495E-01  7.377697E+02  1.010726E+03  9.257571E+02  9.181337E+02  9.196134E+02  9.222934E+02  9.253853E+02  8.129565E+02  8.671414E+02  1.056222E+03  9.413478E+02  9.287373E+02  9.265315E+02  9.243533E+02  9.270689E+02  9.283905E+02
   40    8  1.4957E+00 -1.0093E+00  3.084879E+03  1.767895E+03  3.447657E+03  3.387950E+03  3.373203E+03  3.369780E+03  3.369797E+03  3.240465E+03  3.303133E+03  2.149717E+03  3.420469E+03  3.403708E+03  3.383257E+03  3.374665E+03  3.372989E+03  3.372350E+03
   41    8  1.5159E+00 -1.0335E+00  5.850756E+03  2.491799E+03  6.485572E+03  6.339428E+03  6.295284E+03  6.279429E+03  6.273294E+03  6.133821E+03  6.209252E+03  4.301767E+03  6.375224E+03  6.363226E+03  6.310895E+03  6.289197E+03  6.279260E+03  6.274519E+03
   42    8  1.5331E+00 -1.0549E+00  9.309545E+03  6.671118E+03  9.961492E+03  9.782970E+03  9.728218E+03  9.710567E+03  9.705397E+03  9.450853E+03  9.653582E+03  6.180938E+03  9.687507E+03  9.798781E+03  9.736554E+03  9.718619E+03  9.709362E+03  9.706138E+03
   43    8  1.5480E+00 -1.0737E+00  1.267389E+04  9.856215E+03  1.318280E+04  1.302193E+04  1.294988E+04  1.292600E+04  1.291994E+04  1.261119E+04  1.293435E+04  7.800935E+03  1.271693E+04  1.300903E+04  1.294023E+04  1.292845E+04  1.291975E+04  1.291710E+04
   44    8  1.5608E+00 -1.0900E+00  1.576156E+04  1.055883E+04  1.590823E+04  1.587631E+04  1.578832E+04  1.575673E+04  1.574896E+04  1.543917E+04  1.588750E+04  8.682099E+03  1.514243E+04  1.579889E+04  1.574833E+04  1.574797E+04  1.574147E+04  1.573945E+04
   45    8  1.5720E+00 -1.1044E+00  1.834981E+04  1.026573E+04  1.792140E+04  1.820664E+04  1.814808E+04  1.813554E+04  1.814204E+04  1.758951E+04  1.832912E+04  9.158630E+03  1.693292E+04  1.803239E+04  1.806167E+04  1.810481E+04  1.812106E+04  1.812979E+04
   46    8  1.5818E+00 -1.1171E+00  2.091685E+04  9.500513E+03  1.942936E+04  2.023903E+04  2.026976E+04  2.030340E+04  2.033560E+04  1.958666E+04  2.062261E+04  9.153902E+03  1.831563E+04  1.993937E+04  2.011899E+04  2.023684E+04  2.029200E+04  2.032041E+04
   47    8  1.5908E+00 -1.1287E+00  2.442264E+04  8.523751E+03  2.057385E+04  2.233579E+04  2.266150E+04  2.285495E+04  2.297408E+04  2.188363E+04  2.349309E+04  7.900758E+03  1.931318E+04  2.182735E+04  2.237601E+04  2.269479E+04  2.286285E+04  2.295626E+04
   48    8  1.5992E+00 -1.1395E+00  2.767656E+04  6.782779E+03  1.997721E+04  2.257059E+04  2.329229E+04  2.377482E+04  2.407222E+04  2.341975E+04  2.552955E+04  6.526941E+03  1.861632E+04  2.179811E+04  2.276146E+04  2.338559E+04  2.377515E+04  2.401763E+04
   49    8  1.6073E+00 -1.1500E+00  2.993137E+04  5.524073E+03  1.874237E+04  2.068532E+04  2.096329E+04  2.086420E+04  2.036538E+04  2.570446E+04  2.713204E+04  4.218134E+03  1.788057E+04  2.188333E+04  2.253486E+04  2.214674E+04  2.158656E+04  2.101753E+04
   50    8  1.6115E+00 -1.1553E+00  4.440312E+04  2.005142E+04  2.027551E+04  2.066072E+04  2.043882E+04  2.001672E+04  2.001671E+04  2.859271E+04  2.859271E+04  3.747269E+04  3.747269E+04  3.747269E+04  3.747269E+04  3.747269E+04  3.747269E+04  3.747269E+04
    1    9  1.2599E+00 -1.0529E+00 -1.673192E+03  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08  2.888694E-08
    2    9  1.2635E+00 -1.0504E+00 -1.308139E+04 -1.010711E+04 -1.280247E+04 -1.249046E+04 -1.234614E+04 -1.226545E+04 -1.221404E+04 -1.359640E+04 -1.264539E+04 -1.128850E+04 -1.280196E+04 -1.249793E+04 -1.235647E+04 -1.227550E+04 -1.222507E+04 -1.218962E+04
    3    9  1.2708E+00 -1.0452E+00 -1.266614E+04 -8.447137E+03 -1.272117E+04 -1.260178E+04 -1.252000E+04 -1.248627E+04 -1.245643E+04 -1.306397E+04 -1.264355E+04 -1.057319E+04 -1.280946E+04 -1.264533E+04 -1.254352E+04 -1.248894E+04 -1.246652E+04 -1.244383E+04
    4    9  1.2788E+00 -1.0396E+00 -1.364554E+04 -8.345872E+03 -1.324033E+04 -1.325301E+04 -1.321910E+04 -1.320830E+04 -1.318568E+04 -1.368925E+04 -1.341292E+04 -1.026695E+04 -1.323892E+04 -1.326816E+04 -1.322571E+04 -1.319552E+04 -1.318995E+04 -1.317194E+04
    5    9  1.2877E+00 -1.0334E+00 -1.242474E+04 -7.299105E+03 -1.200015E+04 -1.203530E+04 -1.201717E+04 -1.201548E+04 -1.199719E+04 -1.235783E+04 -1.218653E+04 -8.717855E+03 -1.195097E+04 -1.204506E+04 -1.202200E+04 -1.200000E+04 -1.200054E+04 -1.198548E+04
    6    9  1.2978E+00 -1.0264E+00 -1.076689E+04 -7.516292E+03 -1.036372E+04 -1.040471E+04 -1.038919E+04 -1.039364E+04 -1.037429E+04 -1.067423E+04 -1.054855E+04 -7.390748E+03 -1.029479E+04 -1.041693E+04 -1.039830E+04 -1.037381E+04 -1.037903E+04 -1.036235E+04
    7    9  1.3094E+00 -1.0183E+00 -9.217730E+03 -6.961382E+03 -8.803386E+03 -8.851412E+03 -8.849050E+03 -8.862043E+03 -8.845826E+03 -9.047003E+03 -8.992138E+03 -6.196172E+03 -8.725828E+03 -8.852285E+03 -8.856604E+03 -8.839067E+03 -8.849977E+03 -8.835210E+03
    8    9  1.3230E+00 -1.0091E+00 -7.177815E+03 -5.434600E+03 -6.841301E+03 -6.880848E+03 -6.882362E+03 -6.903837E+03 -6.887765E+03 -7.030198E+03 -7.007215E+03 -4.858615E+03 -6.774155E+03 -6.876816E+03 -6.890333E+03 -6.875940E+03 -6.892988E+03 -6.877356E+03
    9    9  1.3387E+00 -9.9830E-01 -5.023092E+03 -3.714470E+03 -4.777650E+03 -4.827255E+03 -4.837533E+03 -4.876931E+03 -4.863715E+03 -4.887320E+03 -4.913631E+03 -3.024344E+03 -4.727429E+03 -4.823030E+03 -4.843634E+03 -4.839237E+03 -4.870381E+03 -4.854810E+03
   10    9  1.3570E+00 -9.8599E-01 -2.928192E+03 -1.731212E+03 -2.751174E+03 -2.797476E+03 -2.797292E+03 -2.836518E+03 -2.823321E+03 -2.865462E+03 -2.842187E+03 -1.922694E+03 -2.738519E+03 -2.800828E+03 -2.803846E+03 -2.797963E+03 -2.832462E+03 -2.815242E+03
   11    9  1.3782E+00 -9.7240E-01 -2.256686E+03 -1.803231E+03 -2.065686E+03 -2.111701E+03 -2.096052E+03 -2.108541E+03 -2.095742E+03 -2.249735E+03 -2.148078E+03 -1.183056E+03 -2.071045E+03 -2.119081E+03 -2.101889E+03 -2.088719E+03 -2.105014E+03 -2.089187E+03
   12    9  1.4022E+00 -9.5916E-01 -3.167188E+03 -7.265630E+02 -2.799290E+03 -2.876768E+03 -2.859822E+03 -2.845093E+03 -2.827303E+03 -3.099432E+03 -2.956745E+03 -3.432513E+03 -2.817620E+03 -2.880146E+03 -2.861841E+03 -2.846572E+03 -2.834664E+03 -2.823687E+03
   13    9  1.4262E+00 -9.5131E-01 -2.437445E+03 -1.385937E+03 -2.097970E+03 -2.172211E+03 -2.176789E+03 -2.172056E+03 -2.184954E+03 -2.295003E+03 -2.264855E+03 -1.683135E+03 -2.070223E+03 -2.166465E+03 -2.170925E+03 -2.169410E+03 -2.193133E+03 -2.196138E+03
   14    9  1.4332E+00 -8.2011E-01  4.142382E+03  3.023867E+05  1.353864E+04 -1.434486E+03 -2.238126E+03 -1.244774E+03 -1.945797E+03  3.820988E+03  3.576527E+03  3.111778E+03  6.182318E+03  1.237523E+04 -1.605647E+03 -1.890996E+03 -1.988081E+03 -2.631745E+03
   15    9  1.3709E+00 -7.6117E-01  7.557324E+03  2.681984E+03  1.475962E+02 -2.046523E+03 -3.214024E+03 -3.265927E+03 -4.579147E+03  4.772031E+03  4.582734E+03  7.248827E+03  3.895775E+03 -1.853148E+03 -4.599617E+03 -3.691324E+03 -4.469640E+03 -5.492449E+03
   16    9  1.2965E+00 -6.5464E-01  8.395290E+03  2.019814E+04  1.412342E+04 -1.917938E+03 -3.340004E+03 -3.968550E+03 -5.465881E+03  4.625728E+03  4.265908E+03  1.393235E+03  3.526774E+03 -3.459922E+03 -5.021577E+03 -4.125154E+03 -5.204873E+03 -6.337360E+03
   17    9  1.2262E+00 -5.2098E-01  8.568576E+03  5.565518E+04  3.358065E+04 -1.250755E+03 -2.827831E+03 -3.659354E+03 -5.053061E+03  2.847816E+03  4.164618E+03 -1.784212E+03 -2.421657E+03 -5.340671E+03 -4.504888E+03 -3.702331E+03 -4.775570E+03 -5.780910E+03
   18    9  1.1653E+00 -3.6491E-01  8.641234E+03  9.328152E+04  1.374545E+04  1.994975E+02 -1.678223E+03 -2.658816E+03 -3.769735E+03  9.704194E+02  4.341847E+03 -6.778953E+02 -2.655657E+03 -5.235297E+03 -3.096429E+03 -2.527088E+03 -3.461852E+03 -4.198107E+03
   19    9  1.1217E+00 -1.8853E-01  8.650987E+03  1.365337E+05  9.870773E+03  2.415515E+03  1.596938E+02 -8.519417E+02 -1.636281E+03 -4.272889E+02  4.701321E+03 -9.571584E+02 -2.607413E+03 -4.521257E+03 -1.034033E+03 -5.467567E+02 -1.310473E+03 -1.863664E+03
   20    9  1.1040E+00  4.4033E-03  8.602472E+03  1.598578E+05  9.947998E+03  4.498510E+03  2.381148E+03  1.452523E+03  8.868703E+02 -1.294253E+03  5.219988E+03 -2.055392E+03 -2.566436E+03 -3.248188E+03  1.070835E+03  1.807508E+03  1.178494E+03  7.541095E+02
   21    9  1.1196E+00  2.0754E-01  8.498806E+03  1.512943E+05  1.006636E+04  6.031479E+03  4.846094E+03  4.141466E+03  3.784312E+03 -1.572955E+03  5.952667E+03 -1.990359E+03 -2.380063E+03 -1.895505E+03  3.103329E+03  4.480328E+03  4.030085E+03  3.747725E+03
   22    9  1.1747E+00  4.1175E-01  8.328462E+03  7.556059E+04  9.867021E+03  6.902823E+03  7.446351E+03  7.118988E+03  6.995411E+03 -1.656286E+03  7.005739E+03 -2.857800E+03 -2.081583E+03 -7.396170E+02  4.863662E+03  7.377433E+03  7.171479E+03  7.076747E+03
   23    9  1.2751E+00  6.0299E-01  8.024088E+03  1.183054E+04  6.493943E+03  7.145262E+03  9.556071E+03  9.402633E+03  9.359146E+03 -2.034438E+03  8.464011E+03  7.748847E+02  7.352178E+00  7.084363E+01  5.997818E+03  9.577565E+03  9.445614E+03  9.471653E+03
   24    9  1.4308E+00  7.4671E-01  7.574779E+03 -1.075951E+04 -4.880328E+03  6.228371E+03  1.101015E+04  1.059629E+04  1.023582E+04 -2.665188E+03  1.039033E+04 -1.495842E+02 -6.672895E+02  2.780584E+02  6.664547E+03  1.073928E+04  1.027008E+04  1.008579E+04
   25    9  1.6303E+00  7.7809E-01  7.427470E+03 -3.054783E+04 -1.781435E+04  3.122218E+03  1.197861E+04  1.119782E+04  1.037351E+04 -3.104322E+03  1.204814E+04 -3.228262E+03 -1.519443E+03  7.148154E+02  7.310286E+03  1.135680E+04  1.040886E+04  9.877216E+03
   26    9  1.8249E+00  6.8782E-01  7.220386E+03 -4.257330E+04 -2.081329E+04  5.327611E+02  1.304486E+04  1.261735E+04  1.145997E+04 -2.420763E+03  1.258988E+04 -2.945029E+02 -7.219366E+02  1.845189E+03  8.593851E+03  1.282927E+04  1.145007E+04  1.061440E+04
   27    9  1.9793E+00  5.3032E-01  6.808880E+03 -5.167958E+04 -2.083690E+04 -2.391375E+02  1.345804E+04  1.459603E+04  1.439632E+04 -1.399099E+03  1.249732E+04 -2.172310E+03 -3.758261E+02  3.346597E+03  1.062767E+04  1.473166E+04  1.434406E+04  1.405377E+04
   28    9  2.0839E+00  3.3928E-01  6.377426E+03 -5.696428E+04 -2.066313E+04 -5.253577E+02  1.349841E+04  1.557092E+04  1.653977E+04 -1.963293E+02  1.214366E+04  5.391853E+02  7.261409E+02  4.538165E+03  1.194627E+04  1.552285E+04  1.648275E+04  1.711100E+04
   29    9  2.1303E+00  1.3254E-01  6.055983E+03 -5.768610E+04 -2.038754E+04 -6.112845E+02  1.340862E+04  1.592880E+04  1.726402E+04  7.125970E+02  1.172793E+04  4.885457E+02  1.160262E+03  5.323204E+03  1.271268E+04  1.578489E+04  1.721108E+04  1.810548E+04
   30    9  2.1177E+00 -7.1599E-02  5.850702E+03 -5.739546E+04 -2.027617E+04 -5.836930E+02  1.325159E+04  1.608219E+04  1.754708E+04  1.281958E+03  1.137085E+04  8.739922E+01  1.469454E+03  5.968172E+03  1.328169E+04  1.588503E+04  1.750035E+04  1.844282E+04
   31    9  2.0568E+00 -2.5764E-01  5.730824E+03 -5.513100E+04 -2.076317E+04 -3.448449E+02  1.314685E+04  1.618573E+04  1.771565E+04  1.685865E+03  1.110855E+04  2.614525E+02  1.999152E+03  6.733028E+03  1.385962E+04  1.594992E+04  1.767597E+04  1.862256E+04
   32    9  1.9648E+00 -4.1794E-01  5.678474E+03 -5.114995E+04 -2.916536E+04  6.375183E+02  1.313582E+04  1.632824E+04  1.789833E+04  1.711683E+03  1.094423E+04  1.581818E+03  2.922089E+03  7.765779E+03  1.463541E+04  1.605656E+04  1.786439E+04  1.879676E+04
   33    9  1.8572E+00 -5.5159E-01  5.708423E+03 -4.374003E+04 -3.621136E+04  3.363129E+03  1.329545E+04  1.663030E+04  1.821542E+04  1.117720E+03  1.090242E+04  1.521569E+03  3.648236E+03  9.061725E+03  1.570592E+04  1.632298E+04  1.817872E+04  1.907698E+04
   34    9  1.7457E+00 -6.6064E-01  5.885081E+03 -3.078936E+04 -3.509292E+04  7.371248E+03  1.392290E+04  1.734963E+04  1.892840E+04 -1.143271E+03  1.108189E+04  2.106546E+03  4.387581E+03  1.027957E+04  1.707119E+04  1.699034E+04  1.886064E+04  1.972145E+04
