

         SEPARATRIX SEGMENTS:

 #   nptseg(i)   lg(i)      deltp1(i)   deltpn(i)     dpmin       dpmax
===========================================================================
 1      77      7.4871E+00  5.0000E-02  5.0000E-02  5.0000E-02  1.2374E-01


         RADIAL DISTRIBUTIONS FOR EACH REGION:
  3.75300501E+00  4.62652843E-01 -1.87744601E-01  1.47685861E+00  1.55306772E-01
  3.74592215E+00  5.21641379E-01 -1.87862729E-01  1.45905729E+00  2.19915546E-01
  3.73526108E+00  5.77600000E-01 -1.88060022E-01  1.43182184E+00  2.78563295E-01
  3.72547121E+00  6.28985780E-01 -1.87711221E-01  1.40632062E+00  3.34215176E-01
  3.71203866E+00  6.76395207E-01 -1.87875482E-01  1.37354543E+00  3.79332292E-01
  3.69881200E+00  7.20773937E-01 -1.87868274E-01  1.34173656E+00  4.23018660E-01
  3.66836312E+00  7.11143171E-01 -2.32957055E-01  1.34426659E+00  4.37041771E-01
  3.65494660E+00  7.52098785E-01 -2.32814436E-01  1.31003222E+00  4.81520642E-01
  3.63579361E+00  7.96835760E-01 -2.33935995E-01  1.26539547E+00  5.23441131E-01
  3.61508559E+00  8.43596953E-01 -2.33847403E-01  1.21713966E+00  5.67469654E-01
  3.59238342E+00  8.91400483E-01 -2.33171659E-01  1.16406498E+00  6.13162733E-01
  3.56276844E+00  9.40243599E-01 -2.34696190E-01  1.09867476E+00  6.53240190E-01
  3.53229133E+00  9.90508603E-01 -2.33451527E-01  1.03175897E+00  6.95163881E-01
  3.49608597E+00  1.03957407E+00 -2.33919916E-01  9.55443905E-01  7.32723933E-01
  3.45674973E+00  1.08877579E+00 -2.33204146E-01  8.76450782E-01  7.65772045E-01
  3.41227535E+00  1.13541173E+00 -2.32796915E-01  7.89152690E-01  8.00340221E-01
  3.36406676E+00  1.18020859E+00 -2.33114667E-01  7.01868675E-01  8.23546927E-01
  3.31135533E+00  1.22139066E+00 -2.33126863E-01  6.09569597E-01  8.45273296E-01
  3.25462165E+00  1.25761235E+00 -2.32901737E-01  5.14465436E-01  8.64629464E-01
  3.19564220E+00  1.28981662E+00 -2.32987055E-01  4.21189887E-01  8.74830650E-01
  3.13403877E+00  1.31698673E+00 -2.32812512E-01  3.28008974E-01  8.80371279E-01
  3.07021698E+00  1.33784946E+00 -2.32738180E-01  2.35341440E-01  8.82453150E-01
  3.00455999E+00  1.35170296E+00 -2.32737854E-01  1.43391781E-01  8.80130687E-01
  2.93735870E+00  1.35864114E+00 -2.32727005E-01  5.24247315E-02  8.73047298E-01
  2.86963920E+00  1.35892656E+00 -2.32734246E-01 -3.67047813E-02  8.61521181E-01
  2.80252908E+00  1.35248835E+00 -2.32788758E-01 -1.23223219E-01  8.45938642E-01
  2.73462913E+00  1.33891679E+00 -2.32894331E-01 -2.09601492E-01  8.26226591E-01
  2.66638614E+00  1.31756139E+00 -2.33036247E-01 -2.95799395E-01  8.02720025E-01
  2.59884258E+00  1.28805516E+00 -2.33147243E-01 -3.80938443E-01  7.76176698E-01
  2.53131883E+00  1.24997444E+00 -2.33287469E-01 -4.66709687E-01  7.43835316E-01
  2.46453536E+00  1.20383323E+00 -2.33217960E-01 -5.52730726E-01  7.03361830E-01
  2.39994260E+00  1.14829918E+00 -2.32731221E-01 -6.36474973E-01  6.61637713E-01
  2.33928044E+00  1.08262151E+00 -2.33432809E-01 -7.16949254E-01  6.09632817E-01
  2.28177266E+00  1.00991978E+00 -2.32759101E-01 -7.92531701E-01  5.56855135E-01
  2.23115799E+00  9.28678750E-01 -2.33431497E-01 -8.64225193E-01  4.92327613E-01
  2.18583620E+00  8.41199456E-01 -2.33094298E-01 -9.28063734E-01  4.24562588E-01
  2.14692042E+00  7.48938974E-01 -2.32929177E-01 -9.82751136E-01  3.54111582E-01
  2.11651574E+00  6.51101431E-01 -2.33133292E-01 -1.02831948E+00  2.75970405E-01
  2.09375348E+00  5.49213429E-01 -2.32843738E-01 -1.06251529E+00  1.93761407E-01
  2.07871833E+00  4.45000344E-01 -2.32818328E-01 -1.08363074E+00  1.10055827E-01
  2.07174167E+00  3.39241881E-01 -2.32730782E-01 -1.09330610E+00  2.47827494E-02
  2.07307349E+00  2.32756985E-01 -2.32768832E-01 -1.09090976E+00 -6.14628430E-02
  2.08281304E+00  1.27101694E-01 -2.32735616E-01 -1.07605397E+00 -1.47293743E-01
  2.10252630E+00  2.34761252E-02 -2.32758008E-01 -1.04734539E+00 -2.29448905E-01
  2.13019962E+00 -7.80788157E-02 -2.33414090E-01 -1.00533792E+00 -3.09247843E-01
  2.16528277E+00 -1.76937242E-01 -2.33068488E-01 -9.54536061E-01 -3.85149019E-01
  2.20848742E+00 -2.71296502E-01 -2.33297856E-01 -8.91696368E-01 -4.58255883E-01
  2.25903277E+00 -3.59333453E-01 -2.32901147E-01 -8.21335212E-01 -5.22322882E-01
  2.31664119E+00 -4.40226607E-01 -2.33155725E-01 -7.42835177E-01 -5.79306407E-01
  2.38002990E+00 -5.13267946E-01 -2.32821024E-01 -6.55809369E-01 -6.33880758E-01
  2.44838689E+00 -5.76003145E-01 -2.33644605E-01 -5.66287574E-01 -6.75844203E-01
  2.51915847E+00 -6.28901594E-01 -2.32920748E-01 -4.72064252E-01 -7.16255508E-01
  2.59114679E+00 -6.71302601E-01 -2.33204672E-01 -3.78625678E-01 -7.46093535E-01
  2.66226575E+00 -7.02897205E-01 -2.33025996E-01 -2.85700533E-01 -7.71809545E-01
  2.73261834E+00 -7.24373905E-01 -2.32880206E-01 -1.93227778E-01 -7.94813930E-01
  2.80086680E+00 -7.36861370E-01 -2.32777085E-01 -1.02667298E-01 -8.14567424E-01
  2.86921807E+00 -7.41697190E-01 -2.32727143E-01 -1.06442232E-02 -8.31596743E-01
  2.94156275E+00 -7.38624489E-01 -2.32721361E-01  8.88630408E-02 -8.46285110E-01
  3.01581370E+00 -7.26755793E-01 -2.32748647E-01  1.93918077E-01 -8.57523807E-01
  3.09148277E+00 -7.05205262E-01 -2.32812430E-01  3.04809236E-01 -8.64771251E-01
  3.16750304E+00 -6.73145275E-01 -2.32920140E-01  4.20908474E-01 -8.67669352E-01
  3.24130703E+00 -6.31424704E-01 -2.32822490E-01  5.38732703E-01 -8.65321676E-01
  3.31276115E+00 -5.82381419E-01 -2.33154958E-01  6.59434755E-01 -8.47889180E-01
  3.37957347E+00 -5.25726184E-01 -2.32789665E-01  7.77498410E-01 -8.26433799E-01
  3.44064911E+00 -4.62543734E-01 -2.33059404E-01  8.90897382E-01 -7.90284156E-01
  3.49594154E+00 -3.94598456E-01 -2.33239977E-01  9.96961488E-01 -7.49068833E-01
  3.54468577E+00 -3.23235060E-01 -2.33902097E-01  1.09647916E+00 -6.92504721E-01
  3.58878169E+00 -2.50640321E-01 -2.32768083E-01  1.18702033E+00 -6.33976510E-01
  3.62489169E+00 -1.74281550E-01 -2.33666199E-01  1.26509829E+00 -5.59605131E-01
  3.65602919E+00 -9.89325599E-02 -2.33118208E-01  1.33270710E+00 -4.84290264E-01
  3.68132287E+00 -2.39628432E-02 -2.32825600E-01  1.38999590E+00 -4.04063688E-01
  3.70027081E+00  5.25418060E-02 -2.33154137E-01  1.43191011E+00 -3.17867713E-01
  3.71604470E+00  1.24973996E-01 -2.32731048E-01  1.46702267E+00 -2.36102675E-01
  3.72397404E+00  1.97286737E-01 -2.32845411E-01  1.48564849E+00 -1.49225961E-01
  3.73002157E+00  2.67048902E-01 -2.32730734E-01  1.49959508E+00 -6.69324935E-02
  3.73044375E+00  3.33719533E-01 -2.32730780E-01  1.49992470E+00  1.28488820E-02
  3.72877772E+00  3.98419528E-01 -2.32785192E-01  1.49506082E+00  8.92961122E-02
  3.72292430E+00  4.59425621E-01 -2.32823682E-01  1.47963286E+00  1.60517061E-01
  3.71611492E+00  5.16931235E-01 -2.32872899E-01  1.46200467E+00  2.27500590E-01
  3.70509428E+00  5.71636860E-01 -2.33136166E-01  1.43464358E+00  2.87814907E-01
  3.69501472E+00  6.21671043E-01 -2.32844538E-01  1.40912525E+00  3.44783845E-01
  3.68211937E+00  6.67553041E-01 -2.32848586E-01  1.37809229E+00  3.91861905E-01
  3.66836312E+00  7.11143171E-01 -2.32957055E-01  1.34426659E+00  4.37041771E-01
  3.63467050E+00  6.99910225E-01 -2.83210222E-01  1.34048779E+00  4.52053618E-01
  3.62105531E+00  7.39509362E-01 -2.83064430E-01  1.30678282E+00  4.97082213E-01
  3.60370672E+00  7.82777261E-01 -2.82810588E-01  1.26536947E+00  5.41762255E-01
  3.58171753E+00  8.27708745E-01 -2.83634984E-01  1.21239049E+00  5.86886105E-01
  3.55888074E+00  8.73377732E-01 -2.83125429E-01  1.15714687E+00  6.34728461E-01
  3.53132572E+00  9.20751036E-01 -2.82945076E-01  1.09528747E+00  6.76550551E-01
  3.49894252E+00  9.67560764E-01 -2.83755898E-01  1.02308002E+00  7.18811190E-01
  3.46470024E+00  1.01490366E+00 -2.82783246E-01  9.48463756E-01  7.61997210E-01
  3.42453461E+00  1.05978870E+00 -2.83834085E-01  8.66270353E-01  7.94370870E-01
  3.38198487E+00  1.10406382E+00 -2.83146281E-01  7.81580323E-01  8.27050437E-01
  3.33463932E+00  1.14468749E+00 -2.82905425E-01  6.90026001E-01  8.57261536E-01
  3.28426642E+00  1.18265415E+00 -2.83075404E-01  5.98803422E-01  8.77039427E-01
  3.23095945E+00  1.21635888E+00 -2.82882818E-01  5.05633615E-01  8.94614454E-01
  3.17429433E+00  1.24381912E+00 -2.82985967E-01  4.10137078E-01  9.08492665E-01
  3.11565193E+00  1.26667672E+00 -2.82758202E-01  3.15578470E-01  9.17784582E-01
  3.05630345E+00  1.28497303E+00 -2.82754934E-01  2.23554398E-01  9.18747293E-01
  2.99624246E+00  1.29756882E+00 -2.82729503E-01  1.33136335E-01  9.16259456E-01
  2.93473285E+00  1.30324728E+00 -2.82727809E-01  4.29970755E-02  9.09258217E-01
  2.87256579E+00  1.30262997E+00 -2.82737663E-01 -4.57760957E-02  8.98220789E-01
  2.81108080E+00  1.29607298E+00 -2.82804147E-01 -1.31955878E-01  8.83831814E-01
  2.74888921E+00  1.28324302E+00 -2.82900307E-01 -2.18127155E-01  8.65919684E-01
  2.68599370E+00  1.26378524E+00 -2.82741609E-01 -3.04596412E-01  8.44280204E-01
  2.62303003E+00  1.23832824E+00 -2.82789205E-01 -3.91879824E-01  8.13796070E-01
  2.56015261E+00  1.20375661E+00 -2.82998300E-01 -4.78274289E-01  7.79096978E-01
  2.49816254E+00  1.16027841E+00 -2.83435023E-01 -5.63784713E-01  7.41963172E-01
  2.43746251E+00  1.10867022E+00 -2.83689934E-01 -6.48842459E-01  6.96215136E-01
  2.37828443E+00  1.04851799E+00 -2.83461826E-01 -7.32942360E-01  6.43509170E-01
  2.32308302E+00  9.80393188E-01 -2.82892049E-01 -8.13228301E-01  5.84909079E-01
  2.27373085E+00  9.04107028E-01 -2.83617329E-01 -8.85319775E-01  5.21599904E-01
  2.22974364E+00  8.20383844E-01 -2.83715765E-01 -9.51750207E-01  4.48453094E-01
  2.19148039E+00  7.32254962E-01 -2.83007053E-01 -1.00897131E+00  3.72946757E-01
  2.16035316E+00  6.39146618E-01 -2.82801469E-01 -1.05699273E+00  2.92402014E-01
  2.13832180E+00  5.41002315E-01 -2.83044714E-01 -1.09102712E+00  2.05241908E-01
  2.12364459E+00  4.40263162E-01 -2.82831170E-01 -1.11391777E+00  1.16167159E-01
  2.11685700E+00  3.38021868E-01 -2.82730826E-01 -1.12456389E+00  2.58473968E-02
  2.11804689E+00  2.35148916E-01 -2.82770012E-01 -1.12214950E+00 -6.54433831E-02
  2.12787205E+00  1.33561413E-01 -2.82752683E-01 -1.10536602E+00 -1.55767495E-01
  2.14736120E+00  3.39246853E-02 -2.83016707E-01 -1.07458949E+00 -2.42519865E-01
  2.17433188E+00 -6.40344096E-02 -2.82755695E-01 -1.03368910E+00 -3.26365861E-01
  2.20960805E+00 -1.58728427E-01 -2.83673709E-01 -9.78194523E-01 -4.08574061E-01
  2.25112912E+00 -2.48827603E-01 -2.82736049E-01 -9.15201491E-01 -4.84893084E-01
  2.30227443E+00 -3.30942924E-01 -2.84222850E-01 -8.39603804E-01 -5.51514190E-01
  2.35769482E+00 -4.07519973E-01 -2.83707190E-01 -7.56888556E-01 -6.14244759E-01
  2.41851088E+00 -4.75448603E-01 -2.83254205E-01 -6.68707637E-01 -6.67660660E-01
  2.48292734E+00 -5.34018038E-01 -2.83037143E-01 -5.76824241E-01 -7.14944031E-01
  2.54924989E+00 -5.82622807E-01 -2.82762832E-01 -4.83002806E-01 -7.53024816E-01
  2.61688096E+00 -6.19641656E-01 -2.82946316E-01 -3.86724192E-01 -7.88667190E-01
  2.68264733E+00 -6.47383072E-01 -2.82859006E-01 -2.93138559E-01 -8.16326742E-01
  2.74669081E+00 -6.66880695E-01 -2.82895306E-01 -2.01975553E-01 -8.37451979E-01
  2.80855292E+00 -6.78721862E-01 -2.82793266E-01 -1.13102542E-01 -8.55460903E-01
  2.87054307E+00 -6.84029801E-01 -2.82730461E-01 -2.29306715E-02 -8.71164003E-01
  2.93649066E+00 -6.82483267E-01 -2.82723945E-01  7.48767857E-02 -8.85039185E-01
  3.00455752E+00 -6.73090944E-01 -2.82737011E-01  1.78417466E-01 -8.96012039E-01
  3.07446398E+00 -6.54851069E-01 -2.82731517E-01  2.88023848E-01 -9.03451533E-01
  3.14580258E+00 -6.26905343E-01 -2.82738430E-01  4.03689584E-01 -9.04702137E-01
  3.21686968E+00 -5.90885368E-01 -2.82841972E-01  5.23815825E-01 -8.94385752E-01
  3.28516290E+00 -5.45610463E-01 -2.83053903E-01  6.44156661E-01 -8.78826027E-01
  3.34951140E+00 -4.92988818E-01 -2.82991347E-01  7.62190745E-01 -8.54724810E-01
  3.40922450E+00 -4.33869138E-01 -2.83901543E-01  8.77969156E-01 -8.16332510E-01
  3.46448719E+00 -3.70444591E-01 -2.83284498E-01  9.88585649E-01 -7.73046286E-01
  3.51299330E+00 -3.02588863E-01 -2.83530604E-01  1.09034067E+00 -7.13574122E-01
  3.55547750E+00 -2.32395541E-01 -2.83548164E-01  1.18049206E+00 -6.50713556E-01
  3.59265689E+00 -1.59742906E-01 -2.83304958E-01  1.26390716E+00 -5.76307064E-01
  3.62274780E+00 -8.63421446E-02 -2.83611779E-01  1.33104725E+00 -4.97039564E-01
  3.64840786E+00 -1.41511454E-02 -2.83087591E-01  1.38895251E+00 -4.16267175E-01
  3.66732867E+00  6.02517660E-02 -2.82975474E-01  1.43449500E+00 -3.25916443E-01
  3.68272947E+00  1.30469212E-01 -2.82751164E-01  1.47042902E+00 -2.42000515E-01
  3.69083732E+00  2.00589990E-01 -2.82849576E-01  1.48877843E+00 -1.53162095E-01
  3.69684037E+00  2.68582333E-01 -2.82730782E-01  1.50205491E+00 -6.84028131E-02
  3.69725618E+00  3.33392927E-01 -2.82730826E-01  1.50219974E+00  1.36566260E-02
  3.69568732E+00  3.96341361E-01 -2.82783695E-01  1.49756755E+00  9.24332316E-02
  3.68962936E+00  4.55803698E-01 -2.82832625E-01  1.48197452E+00  1.65860875E-01
  3.68321130E+00  5.11611772E-01 -2.82759412E-01  1.46547249E+00  2.35189065E-01
  3.67203491E+00  5.64700563E-01 -2.82835925E-01  1.43721725E+00  2.96896095E-01
  3.66138075E+00  6.13364999E-01 -2.82860582E-01  1.40848336E+00  3.55736223E-01
  3.64904057E+00  6.57489148E-01 -2.82789011E-01  1.37614310E+00  4.05518575E-01
  3.63467050E+00  6.99910225E-01 -2.83210222E-01  1.34048779E+00  4.52053618E-01
$end

 a=    0.9285408016525967     
 ir    gdpsi           racpsi          gdr             r               rho             ra
 $Flux surface labels
'region:'    1
 1  1.00000000E+00  1.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2  7.15626280E-01  8.45946973E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 3  3.55747731E-01  5.96445916E-01  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 4 -8.83319458E-02             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 5 -6.25309499E-01             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 6 -1.26388010E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 7 -2.01274170E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 8 -2.88058963E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 9 -3.87612049E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
10 -5.00803048E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
11 -6.28501760E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
12 -7.71577624E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
13 -9.30900422E+00             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
14 -1.10733968E+01             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
15 -1.30176507E+01             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
16 -1.51504620E+01             NaN  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
'region:'    2
 1  1.00000000E+00  1.00000000E+00  3.88278408E+00  9.28540802E-01  1.00000000E+00  0.00000000E+00
 2  9.95063836E-01  9.97528865E-01  3.87935582E+00  9.25112540E-01  9.96307904E-01 -3.42826136E-03
 3  9.85145583E-01  9.92545003E-01  1.86655829E+00 -1.08768499E+00 -1.17139170E+00 -2.01622579E+00
 4  9.70256722E-01  9.85016103E-01  1.88293148E+00 -1.07131180E+00 -1.15375846E+00 -1.99985260E+00
 5  9.50408735E-01  9.74889088E-01  1.90032659E+00 -1.05391669E+00 -1.13502464E+00 -1.98245749E+00
 6  9.25613102E-01  9.62087887E-01  1.93009771E+00 -1.02414556E+00 -1.10296237E+00 -1.95268637E+00
 7  8.95881313E-01  9.46510070E-01  1.96070715E+00 -9.93536129E-01 -1.06999728E+00 -1.92207693E+00
 8  8.61224833E-01  9.28022000E-01  1.99481922E+00 -9.59424054E-01 -1.03325998E+00 -1.88796486E+00
 9  8.21655149E-01  9.06451956E-01  2.03321892E+00 -9.21024354E-01 -9.91905097E-01 -1.84956516E+00
10  7.77183742E-01  8.81580253E-01  2.07440826E+00 -8.79835016E-01 -9.47545886E-01 -1.80837582E+00
11  7.27822045E-01  8.53124871E-01  2.11914748E+00 -8.35095800E-01 -8.99363602E-01 -1.76363660E+00
$end

 ir    somort          somortp         somortpur       somortpurp
 $Flux surface quality indices
'region:'    1
 1  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2  1.71296045E+00 -1.95393416E-08  7.14863032E+00  2.48627371E+00
 3  3.36467839E+00  3.88200973E-08  1.17028943E+01  6.82906706E+00
 4  2.43969223E+00 -3.35602270E-09  6.98194488E+00  2.35889324E+00
 5  2.38880277E+00 -9.59990813E-09  8.13458653E+00  2.92222756E+00
 6  2.25527874E+01  1.05188694E-05  4.92705799E+01  4.34535432E+01
 7  1.88576398E+01  3.42844865E-04  1.05612717E+01  5.23639268E+00
 8  1.82351657E+01  1.65404850E-03  1.05933823E+01  5.65444292E+00
 9  1.77023466E+01  1.65589681E-03  9.20420069E+00  4.41738721E+00
10  1.72973703E+01  3.05939236E-03  8.40354883E+00  3.68760098E+00
11  6.77556558E+01  8.81891333E-03  3.20740870E+01  1.49209267E+01
12  8.41793359E+01  4.42518324E-02  3.68138668E+01  1.72955655E+01
13  8.14935192E+01  4.35938730E-02  3.07690462E+01  1.30828645E+01
14  7.98637873E+01  6.27661994E-02  2.95371596E+01  1.34704404E+01
15  7.85481042E+01  9.63294646E-02  2.81338653E+01  1.33530088E+01
16  7.60624316E+01  8.24290203E-02  2.41637234E+01  1.04803976E+01
'region:'    2
 1  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2 -4.12855008E-01  1.47118111E-08  7.78730667E-01 -6.85944049E-06
 3 -5.12815116E-01 -2.41619040E-08  1.12843492E+00 -3.60285535E-05
 4 -6.63951363E-01  3.15919479E-08  1.44930453E+00 -4.32550683E-05
 5 -8.57524497E-01  5.33724444E-09  1.74361737E+00  6.38424474E-05
 6 -9.82295833E-01 -4.10290030E-08  2.00790525E+00  4.22391923E-04
 7 -1.02777265E+00  2.15138723E-08  2.23733939E+00  1.08088278E-03
 8 -1.07439747E+00 -2.42609585E-08  2.41791002E+00  2.07488215E-03
 9 -1.09770990E+00  2.13094093E-08  2.57246885E+00  3.72733082E-03
10 -1.08424343E+00 -4.28762093E-08  2.70617848E+00  5.90543622E-03
11 -1.05987538E+00 -1.39061718E-08  2.79410156E+00  7.09050995E-03

 ir    sompropo        sompropop       somvarr         somvarrp
'region:'    1
 1  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2  0.00000000E+00  0.00000000E+00  4.74574461E-09 -2.98548659E-02
 3  0.00000000E+00  0.00000000E+00  4.85450742E-09 -1.09028045E-01
 4  0.00000000E+00  0.00000000E+00  4.89950710E-09 -5.81803998E-03
 5  0.00000000E+00  0.00000000E+00  4.93813688E-09 -7.06533803E-03
 6  0.00000000E+00  0.00000000E+00  5.42796883E-09 -3.03747702E+00
 7  0.00000000E+00  0.00000000E+00  5.47963500E-09 -4.48559768E-01
 8  0.00000000E+00  0.00000000E+00  5.53608021E-09 -4.72801640E-01
 9  0.00000000E+00  0.00000000E+00  5.56603848E-09 -3.46857697E-01
10  0.00000000E+00  0.00000000E+00  5.57273439E-09 -2.49451753E-01
11  0.00000000E+00  0.00000000E+00  5.52349821E-09 -1.57508478E+00
12  0.00000000E+00  0.00000000E+00  5.44355235E-09 -2.31816192E+00
13  0.00000000E+00  0.00000000E+00  5.33585017E-09 -1.87443448E+00
14  0.00000000E+00  0.00000000E+00  5.21701956E-09 -1.97479016E+00
15  0.00000000E+00  0.00000000E+00  5.08459634E-09 -2.01201524E+00
16  0.00000000E+00  0.00000000E+00  4.92014985E-09 -1.64788054E+00
'region:'    2
 1  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2             NaN             NaN  8.28794513E-18 -8.94389871E-11
 3             NaN             NaN  5.36834253E-18 -1.66007746E-11
 4             NaN             NaN -7.47351693E-18  6.17059166E-10
 5             NaN             NaN  2.54105579E-18 -2.63257544E-09
 6             NaN             NaN  3.88557011E-18 -1.12503397E-09
 7             NaN             NaN  1.55858299E-18 -6.15246181E-10
 8             NaN             NaN  1.91895572E-18 -3.54069520E-09
 9             NaN             NaN  1.17134319E-17  1.21026387E-10
10             NaN             NaN -1.01015630E-17 -3.49712856E-10
11             NaN             NaN  9.73027568E-18  2.40209821E-09

 ir    somtot          somtotp         segt
'region:'    1
 1  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2  1.71296045E+00 -1.95393416E-08  7.40038841E+00
 3  3.36467839E+00  3.88200973E-08  7.31701781E+00
 4  2.43969223E+00 -3.35602270E-09  7.28333859E+00
 5  2.38880277E+00 -9.59990814E-09  7.25479482E+00
 6  2.25527874E+01  1.05188694E-05  6.91971207E+00
 7  1.88576398E+01  3.42844865E-04  6.88701265E+00
 8  1.82351657E+01  1.65404850E-03  6.85181311E+00
 9  1.77023466E+01  1.65589681E-03  6.83334888E+00
10  1.72973703E+01  3.05939236E-03  6.82924234E+00
11  6.77556558E+01  8.81891333E-03  6.85961256E+00
12  8.41793359E+01  4.42518324E-02  6.90980028E+00
13  8.14935192E+01  4.35938730E-02  6.97918777E+00
14  7.98637873E+01  6.27661994E-02  7.05822444E+00
15  7.85481042E+01  9.63294646E-02  7.14954586E+00
16  7.60624316E+01  8.24290203E-02  7.26804371E+00
'region:'    2
 1  0.00000000E+00  0.00000000E+00  0.00000000E+00
 2             NaN             NaN  7.26804371E+00
 3             NaN             NaN  7.44726733E+00
 4             NaN             NaN  7.36842512E+00
 5             NaN             NaN  7.25312007E+00
 6             NaN             NaN  7.10477599E+00
 7             NaN             NaN  6.92357741E+00
 8             NaN             NaN  6.71466246E+00
 9             NaN             NaN  6.48211126E+00
10             NaN             NaN  6.22493948E+00
11             NaN             NaN  5.94844078E+00
$end

 ireg  gdsomortp       gdsomortpurp    gdsompropop     gdsomvarrp      gdsomtotp
 $Totals per region
   1  2.29941341E-02  1.06432688E+01  0.00000000E+00 -1.07395209E+00  2.29941341E-02
